Hour,G,Pc,Pd,S,Q,SOC
626,374.6520007662921,90.0,77.004,0.0,480.2960007662921,32.0
627,408.6000003824618,90.0,43.05599999999998,0.0,552.6459999325068,68.90000000000002
628,451.6560003824618,90.0,0.0,0.0,630.2959999325067,152.60000000000002
629,451.65600000000006,90.0,0.0,0.0,707.946,236.3
630,451.6560003824618,90.0,0.0,0.0,780.2959999325068,320.0
631,361.6559996175383,90.0,90.0,0.0,842.4260000674933,305.8739130434783
632,361.65600000000006,90.0,90.0,0.0,890.106,291.7478260869566
633,357.53020000000004,90.0,90.0,0.0,915.9502,277.6217391304349
634,353.68560145690867,90.0,90.0,0.0,922.3256014569087,263.4956521739132
635,350.3841636320925,90.0,90.0,0.0,908.8041631821375,249.36956521739145
636,306.568730172545,90.0,90.0,0.0,885.1172297225899,235.24347826086972
637,286.18417201768114,90.0,90.0,0.0,840.1241715677261,221.117391304348
638,262.4355908770656,90.0,90.0,0.0,782.6360913270205,206.99130434782626
639,234.82849049317508,90.0,90.0,0.0,716.8393904931751,192.86521739130453
640,203.40457609171375,90.0,90.0,0.0,647.3393760917137,178.7391304347828
641,211.95852395335288,90.0,90.0,0.0,569.9705239533529,164.61304347826106
642,180.47236685758247,90.0,90.0,0.0,506.5533673075374,150.48695652173933
643,184.81720665730217,90.0,90.0,0.0,446.39220620734716,136.3608695652176
644,204.18457303393313,90.0,90.0,0.0,398.27507303393315,122.23478260869587
645,212.59575052443938,90.0,90.0,0.0,366.8207505244394,108.10869565217413
646,216.54315252905036,90.0,90.0,0.0,355.9041520790953,93.9826086956524
647,244.16348715693823,90.0,90.0,0.0,361.24998670698324,79.85652173913067
648,401.70533323197196,90.0,0.0,0.0,379.300833231972,163.5565217391307
649,439.1712017926462,90.0,0.0,0.0,420.36920179264615,247.25652173913068
650,441.5760007662919,90.0,10.080000000000211,0.0,480.2960007662921,320.0
651,374.65200000000004,90.0,77.00399999999999,0.0,552.6460000000001,320.0
652,374.6520003824618,90.0,77.00399999999999,0.0,630.2959999325068,320.0
653,374.6519996175383,90.0,77.00399999999999,0.0,707.9460000674933,320.0
654,374.6519996175382,90.0,77.00399999999999,0.0,780.2960000674932,320.0
655,361.6560003824618,90.0,90.0,0.0,842.4259999325068,305.8739130434783
656,361.65600000000006,90.0,90.0,0.0,890.106,291.7478260869566
657,357.53020000000004,90.0,90.0,0.0,915.9502,277.6217391304349
