Hour,G,Pc,Pd,S,Q,SOC
1088,365.32070235405547,0.0,0.0,180.0,646.2443023540554,900.0
1089,340.04235893911823,0.0,0.0,180.0,685.1887589391182,900.0
1090,319.2551017248611,0.0,0.0,180.0,702.691902151485,900.0
1091,288.4358211195347,0.0,0.0,180.0,708.3342211195346,900.0
1092,264.8326302565433,0.0,0.0,180.0,691.1770302565433,900.0
1093,241.7201200241352,0.0,0.0,180.0,657.8245200241352,900.0
1094,231.74164809234583,0.0,0.0,180.0,602.1870880923458,900.0
1095,217.46555069636872,0.0,0.0,180.0,540.8345902697447,900.0
1096,184.34675030087385,0.0,0.0,180.0,488.69491030087386,900.0
1097,0.0,0.0,199.73155306059545,180.0,402.85595263397147,685.2348891821555
1098,0.0,0.0,178.66374210530188,180.0,348.38854253192585,493.12333853129326
1099,0.0,0.0,194.95083391811363,180.0,279.10883391811365,283.4987859311711
1100,2.058414512313732,0.0,179.9538709159891,180.0,243.82148542830288,90.0
1101,214.0134187718803,0.0,0.0,180.0,197.80141877188038,90.0
1102,227.05599973336,0.0,0.0,180.0,183.76640015998402,90.0
1103,260.79103893007226,0.0,0.0,180.0,177.85263893007232,90.0
1104,286.80798970244916,81.70212765957454,0.0,180.0,114.32626246949862,166.80000000000007
1105,313.5796186133465,0.0,0.0,180.0,230.69761818672248,166.80000000000007
1106,315.0561297249688,260.0,0.0,180.0,32.780929724968814,411.20000000000005
1107,360.8619338996102,260.0,0.0,180.0,78.46313432623424,655.6
1108,363.76064547304895,260.0,0.0,180.0,151.79264589967295,900.0
1109,374.68815621313036,0.0,0.0,180.0,478.7381562131303,900.0
1110,391.06399973336,0.0,0.0,180.0,535.3616001599839,900.0
1111,358.3074036745095,0.0,0.0,180.0,610.4310032478854,900.0
1112,352.835710670547,0.0,0.0,180.0,654.2265102439229,900.0
1113,349.26956930478116,0.0,0.0,180.0,679.0943693047811,900.0
1114,293.80243013985057,0.0,0.0,180.0,720.0168301398505,900.0
1115,290.448059148707,0.0,0.0,180.0,706.928858722083,900.0
1116,272.36040426623845,0.0,0.0,180.0,685.8152046928624,900.0
1117,255.44154065634234,0.0,0.0,180.0,647.9299410829663,900.0
1118,239.7707042064144,0.0,0.0,180.0,596.3729442064143,900.0
1119,202.91117650300737,0.0,0.0,180.0,551.3298165030074,900.0
1120,206.1952376772902,0.0,0.0,180.0,473.13283725066617,900.0
1121,0.0,0.0,164.4910144502686,180.0,427.4682148768926,723.1279414513241
1122,0.0,0.0,174.6577266497759,180.0,351.1153262231519,535.3239343010274
1123,0.0,0.0,204.38617651273836,180.0,272.87697693936235,315.5538520292657
1124,0.0,0.0,190.76505304439218,180.0,238.22545347101624,110.43013907830641
1125,179.68887416654275,0.0,19.000029342824963,180.0,207.28330350936778,90.0
1126,231.81600026664,0.0,0.0,180.0,180.910399840016,90.0
1127,268.19188754708534,0.0,0.0,180.0,173.52868754708538,90.0
1128,269.2406752370545,81.70212765957454,0.0,180.0,124.38134715085603,166.80000000000007
1129,305.41706099456553,0.0,0.0,180.0,235.30946056794153,166.80000000000007
1130,351.02720192191464,260.0,0.0,180.0,12.54720192191462,411.20000000000005
1131,371.5926714092195,260.0,0.0,180.0,72.4002714092195,655.6
1132,382.8176821478105,260.0,0.0,180.0,140.88488214781046,900.0
1133,348.0903468276074,0.0,0.0,180.0,494.27794682760737,900.0
1134,356.45599973336004,0.0,0.0,180.0,556.1264001599841,900.0
1135,370.0261501691722,0.0,0.0,180.0,603.1801501691722,900.0
1136,373.07404605888235,0.0,0.0,180.0,641.2872464855062,900.0
1137,356.2227384294972,0.0,0.0,180.0,674.5019388561212,900.0
1138,306.0184940625071,0.0,0.0,180.0,711.701694062507,900.0
1139,263.65590396196274,0.0,0.0,180.0,725.6407043885866,900.0
1140,263.9729542000714,0.0,0.0,180.0,691.7893537734474,900.0
1141,259.3973263911864,0.0,0.0,180.0,645.0774059645623,900.0
1142,233.12548171200592,0.0,0.0,180.0,601.1850017120059,900.0
1143,210.60186511410961,0.0,0.0,180.0,545.7840255407336,900.0
1144,195.85669533733056,0.0,0.0,180.0,480.49669491070654,900.0
1145,182.29204715967742,0.0,9.300117036258285,180.0,408.54056419593576,889.999874154561
