Hour,G,Pc,Pd,S,Q,SOC
363,479.00160000000005,0.0,0.0,0.0,657.0316,350.0
364,479.0016003959604,0.0,0.0,0.0,734.6815999460055,350.0
365,479.0015996040397,0.0,0.0,0.0,812.3316000539946,350.0
366,479.00160000000005,0.0,0.0,0.0,884.6816,350.0
367,479.0015996040397,0.0,0.0,0.0,946.8116000539947,350.0
368,479.0016003959605,0.0,0.0,0.0,994.4915999460054,350.0
369,474.7751992053189,0.0,0.0,0.0,1020.235199655274,350.0
370,435.4072683965319,0.0,0.0,0.0,1032.0462679465768,350.0
371,403.5391953222545,0.0,0.0,0.0,1023.4246948722994,350.0
372,399.5695551649186,0.0,0.0,0.0,991.5100547149635,350.0
373,379.10742115080006,0.0,0.0,0.0,945.7644211508,350.0
374,357.262650241864,0.0,0.0,0.0,886.953649791909,350.0
375,328.6038070019882,0.0,0.0,0.0,820.1254565520331,350.0
376,274.7422576586627,0.0,0.0,0.0,753.0372581086177,350.0
377,268.218438806529,0.0,0.0,0.0,678.245939256484,350.0
378,268.2088187815403,0.0,0.0,0.0,608.1408192314952,350.0
379,206.16910032059383,0.0,89.80000000000003,0.0,544.5166003205939,252.39130434782606
380,193.31720176192317,0.0,100.0,0.0,500.19220131196823,143.69565217391303
381,206.97919819894946,0.0,100.0,0.0,468.35919864890445,35.0
382,338.8769967081689,0.0,0.0,0.0,453.7894962582139,35.0
383,365.9277633867994,38.70967741935484,0.0,0.0,421.6110855174896,71.0
384,418.2829223811219,100.0,0.0,0.0,383.15142238112196,164.0
385,429.9253225461025,100.0,0.0,0.0,429.2438220961475,257.0
386,479.00159995603747,100.0,0.0,0.0,484.6815999560374,350.0
387,479.0015996040397,0.0,0.0,0.0,657.0316000539947,350.0
388,479.0015996040396,0.0,0.0,0.0,734.6816000539947,350.0
389,479.0016003959604,0.0,0.0,0.0,812.3315999460053,350.0
390,479.0015996040396,0.0,0.0,0.0,884.6816000539945,350.0
391,479.0015996040396,0.0,0.0,0.0,946.8116000539947,350.0
392,479.0016003959604,0.0,0.0,0.0,994.4915999460054,350.0
393,474.77519920531904,0.0,0.0,0.0,1020.235199655274,350.0
394,470.83680325202965,0.0,0.0,0.0,1026.5168032520296,350.0
395,447.68770646701705,0.0,0.0,0.0,1016.165206916972,350.0
396,393.35528416550244,0.0,0.0,0.0,992.5722837155473,350.0
397,393.1903917614734,0.0,0.0,0.0,943.2990922114284,350.0
398,372.5186623533983,0.0,0.0,0.0,884.2614123533983,350.0
399,347.3868457470155,0.0,0.0,0.0,816.8373457470154,350.0
400,268.53951672233126,0.0,0.0,0.0,754.0975162723762,350.0
401,168.07931534552557,0.0,100.0,0.0,678.2688157954806,241.30434782608697
402,165.94338456696659,0.0,100.0,0.0,608.4943841170116,132.60869565217394
403,203.74341364201655,0.0,89.80000000000003,0.0,544.8719136420166,35.0
404,299.5304413948975,0.0,0.0,0.0,499.34494139489755,35.0
405,312.37271857022284,0.0,0.0,0.0,467.6237185702229,35.0
406,327.9355160353176,0.0,0.0,0.0,455.2815164852725,35.0
407,404.0388029063717,38.70967741935484,0.0,0.0,416.41412593697186,71.0
408,409.72932233242955,100.0,0.0,0.0,384.3178223324296,164.0
409,442.58940221347757,100.0,0.0,0.0,427.5169022134776,257.0
410,479.00159995603747,100.0,0.0,0.0,484.6815999560374,350.0
411,479.00160000000005,0.0,0.0,0.0,657.0316,350.0
412,479.0016003959605,0.0,0.0,0.0,734.6815999460055,350.0
413,479.0016003959604,0.0,0.0,0.0,812.3315999460053,350.0
414,479.00160000000005,0.0,0.0,0.0,884.6816,350.0
415,479.0016003959604,0.0,0.0,0.0,946.8115999460055,350.0
416,479.0015996040396,0.0,0.0,0.0,994.4916000539945,350.0
417,474.7751995977858,0.0,0.0,0.0,1020.2351995977857,350.0
418,470.83680286281856,0.0,0.0,0.0,1026.5168033127736,350.0
419,432.2565958151481,0.0,0.0,0.0,1018.702596265103,350.0
420,396.6987691055933,0.0,0.0,0.0,992.0007691055932,350.0
421,398.43158230420306,0.0,0.0,0.0,942.3815827541581,350.0
422,365.1207294738481,0.0,0.0,0.0,885.566929923803,350.0
423,325.3490299606108,0.0,0.0,0.0,820.6952295106557,350.0
424,290.0381268530697,0.0,0.0,0.0,750.4226768530697,350.0
425,168.577841080788,0.0,100.0,0.0,678.186841530743,241.30434782608697
426,175.11022203862456,0.0,100.0,0.0,607.0637215886695,132.60869565217394
427,176.09529518498823,0.0,89.80000000000003,0.0,548.9217956349432,35.0
428,288.588961739904,0.0,0.0,0.0,500.83696128994904,35.0
429,297.15443824391883,0.0,0.0,0.0,469.69893869387386,35.0
430,341.64503588612524,0.0,0.0,0.0,453.4120363360802,35.0
431,378.7938030959971,38.70967741935484,0.0,0.0,419.85662567664224,71.0
432,417.71268198191535,100.0,0.0,0.0,383.2291824318704,164.0
433,479.0016019996219,100.0,0.0,0.0,422.5516024495769,257.0
434,479.00159995603747,100.0,0.0,0.0,484.6815999560374,350.0
435,479.0015996040397,0.0,0.0,0.0,657.0316000539947,350.0
436,479.0015996040396,0.0,0.0,0.0,734.6816000539947,350.0
437,479.0016003959604,0.0,0.0,0.0,812.3315999460054,350.0
438,479.0015996040396,0.0,0.0,0.0,884.6816000539945,350.0
439,479.0016003959604,0.0,0.0,0.0,946.8115999460053,350.0
440,479.0016003959605,0.0,0.0,0.0,994.4915999460054,350.0
441,474.7751999902523,0.0,0.0,0.0,1020.2351995402973,350.0
442,464.3090810961543,0.0,0.0,0.0,1027.5355806461992,350.0
443,445.7863524873727,0.0,0.0,0.0,1016.4778529373277,350.0
444,416.5982717996826,0.0,0.0,0.0,988.5992713497276,350.0
445,368.46879276877723,0.0,0.0,0.0,947.6267923188221,350.0
446,363.6668469744202,0.0,0.0,0.0,885.8234974243752,350.0
447,333.81053039834825,0.0,0.0,0.0,819.2139808483032,350.0
448,306.1940788191931,0.0,0.0,0.0,747.6610783692381,350.0
449,187.45225729025913,0.0,100.0,0.0,675.0832577402141,241.30434782608697
450,175.20364125991352,0.0,100.0,0.0,607.0491417098685,132.60869565217394
451,188.61230984603628,0.0,89.80000000000003,0.0,547.0883098460363,35.0
452,320.61744149309857,0.0,0.0,0.0,496.4694414930986,35.0
453,304.3180786070902,0.0,0.0,0.0,468.72207860709017,35.0
454,357.19595571689405,0.0,0.0,0.0,451.291456166849,35.0
455,378.23544269547295,38.70967741935484,0.0,0.0,419.93276572607317,71.0
456,420.2550023923482,100.0,0.0,0.0,382.8825023923482,164.0
457,445.6306822286876,100.0,0.0,0.0,427.10218222868764,257.0
458,479.0016003519979,100.0,0.0,0.0,484.6815999020429,350.0
459,479.00160000000005,0.0,0.0,0.0,657.0316,350.0
460,479.0015996040396,0.0,0.0,0.0,734.6816000539945,350.0
461,479.00160000000005,0.0,0.0,0.0,812.3316,350.0
462,479.0016003959605,0.0,0.0,0.0,884.6815999460055,350.0
463,479.0016003959604,0.0,0.0,0.0,946.8115999460053,350.0
464,479.0016003959604,0.0,0.0,0.0,994.4915999460054,350.0
465,474.7751995977858,0.0,0.0,0.0,1020.2351995977857,350.0
466,470.83680364124064,0.0,0.0,0.0,1026.5168031912856,350.0
467,447.32830457679233,0.0,0.0,0.0,1016.2243045767923,350.0
468,400.15754741161663,0.0,0.0,0.0,991.4095469616616,350.0
469,386.0788253507502,0.0,0.0,0.0,944.5440249007952,350.0
470,354.0462069782063,0.0,0.0,0.0,887.5212574281613,350.0
471,329.7044332766106,0.0,0.0,0.0,819.9327837265655,350.0
472,295.5837003722258,0.0,0.0,0.0,749.4747508221808,350.0
473,283.6611429779145,0.0,0.0,0.0,675.7066434278695,350.0
474,241.9110896412697,0.0,0.0,0.0,612.2450891913147,350.0
475,167.91154643930258,0.0,89.80000000000003,0.0,550.1205468892575,252.39130434782606
