Hour,G,Pc,Pd,S,Q,SOC
139,0.0,0.0,135.55349209127206,220.0,205.8497916679811,397.3653600586698
140,0.0,0.0,139.5256012821014,220.0,165.87570170539246,247.33783179834572
141,0.0,0.0,150.97418357246153,220.0,85.5179831491705,85.0
142,154.34069115559953,57.899991578890535,0.0,220.0,0.0,139.4259920841571
143,160.90237107303437,46.41147149632542,0.0,220.0,0.0,183.05277529070298
144,172.92663184191628,47.47363184191636,0.0,220.0,0.0,227.67798922210437
145,177.66438161265472,80.49848118936376,0.0,220.0,0.0,303.34656154010634
146,204.70443682968056,96.00853682968062,0.0,220.0,0.0,393.5945861600061
147,219.51258170714505,147.28918170714508,0.0,220.0,0.0,532.0464169647224
148,224.26252654052007,88.24849259072083,0.0,220.0,138.07513394979924,615.0
149,229.26327893907842,250.0,0.0,220.0,60.2570789390785,850.0
150,234.257722246071,0.0,0.0,220.0,392.8974222460711,850.0
151,241.94898526669806,0.0,0.0,220.0,464.07758568998906,850.0
152,267.38580096727844,0.0,0.0,220.0,499.50080139056945,850.0
153,246.08590768749093,0.0,0.0,220.0,575.6460081107818,850.0
154,251.3665242502525,0.0,0.0,220.0,596.5441242502525,850.0
155,234.93886464512775,0.0,0.0,220.0,617.7246650684187,850.0
156,221.76336759047558,0.0,0.0,220.0,610.7995671671845,850.0
157,217.4393118150732,0.0,0.0,220.0,572.9052118150732,850.0
158,198.15111513355907,0.0,0.0,220.0,531.8488847102681,850.0
159,185.5706010901859,0.0,0.0,220.0,470.55561066689484,850.0
160,154.06099951981878,0.0,0.0,220.0,420.90439994310975,850.0
161,0.0,0.0,145.1871436841887,220.0,346.58524410747975,693.8847917374316
162,0.0,0.0,130.96583096778414,220.0,282.3151305444932,553.0613175785239
163,0.0,0.0,128.48973836296307,220.0,214.29273793967207,414.90030858609055
164,0.0,0.0,149.3448918931079,220.0,130.114692316399,254.3144033246842
165,0.0,0.0,157.46239509195632,220.0,104.27439551524733,85.0
166,146.08238909750918,69.78388909750925,0.0,220.0,0.0,150.59685575165867
167,155.22708755364533,55.01098755364535,0.0,220.0,0.0,202.3071840520853
168,169.19606870984643,0.0,0.0,220.0,53.35696870984651,202.3071840520853
169,193.08392424061378,0.0,0.0,220.0,55.557424663904726,202.3071840520853
170,214.82455857407177,51.81003052025998,0.0,220.0,27.68672805381177,251.00861274112967
171,221.27384468940352,144.44034511269456,0.0,220.0,0.0,386.78253714706256
172,213.82483494993357,242.78453494993346,0.0,220.0,0.0,615.0
173,230.04085337762444,250.0,0.0,220.0,59.078853377624455,850.0
174,254.74206000659547,0.0,0.0,220.0,363.4199604298865,850.0
175,259.52292824347046,0.0,0.0,220.0,440.2495278201794,850.0
176,256.02539710451674,0.0,0.0,220.0,513.9594971045167,850.0
177,254.89679791721358,0.0,0.0,220.0,565.1147983405045,850.0
178,254.42265200571615,0.0,0.0,220.0,593.0978524290072,850.0
179,250.01695764634633,0.0,0.0,220.0,601.5480576463463,850.0
180,212.36026092708858,0.0,0.0,220.0,620.5099605037975,850.0
181,218.9469620836353,0.0,0.0,220.0,571.3851816603442,850.0
182,199.60970992133878,0.0,0.0,220.0,530.3902899213388,850.0
183,184.80728979300068,0.0,0.0,220.0,471.3251897930006,850.0
184,163.2904144737139,0.0,0.0,220.0,411.37337447371385,850.0
185,0.0,0.0,157.54136134608027,220.0,370.06466134608036,680.6006867246449
186,0.0,0.0,139.00607407637642,220.0,273.24847365308545,531.1317898683262
187,0.0,0.0,136.91880364656373,220.0,204.21790406985474,383.90726981825765
188,0.0,0.0,146.4056038128213,220.0,133.8556042361123,226.48188937436373
189,0.0,0.0,131.5781571181583,220.0,111.81655711815836,85.0
190,147.71217996967442,67.43858039296543,0.0,220.0,0.0,148.39226556938752
191,158.7716154343459,49.64011501105489,0.0,220.0,0.0,195.05397367977912
192,187.188520651097,24.98172022780608,0.0,220.0,0.0,218.53679069391683
193,190.609422382461,59.55992280575197,0.0,220.0,0.0,274.52311813132366
194,197.4750890122757,107.80378901227573,0.0,220.0,0.0,375.85867980286287
195,208.05709332443496,165.81839332443496,0.0,220.0,0.0,531.7279695278318
196,223.49374472364968,88.58726645975345,0.0,220.0,138.9487782638962,615.0
197,242.69915933499283,250.0,0.0,220.0,39.89825933499276,850.0
198,232.71124342459734,0.0,0.0,220.0,395.12284300130636,850.0
199,250.1214078414688,0.0,0.0,220.0,452.9968078414688,850.0
200,263.40155695009,0.0,0.0,220.0,504.57165737338096,850.0
201,242.29080329438636,0.0,0.0,220.0,580.1821037176774,850.0
202,240.20449441676146,0.0,0.0,220.0,609.1310944167615,850.0
203,229.08775610445593,0.0,0.0,220.0,624.002056104456,850.0
204,220.45130577909867,0.0,0.0,220.0,612.1545062023896,850.0
205,207.98424658378258,0.0,0.0,220.0,582.4379161604916,850.0
206,207.83105491809886,0.0,0.0,220.0,522.1689449180989,850.0
207,187.51777141382263,0.0,0.0,220.0,468.5924514138226,850.0
208,149.7505656412585,0.0,0.0,220.0,425.35569564125854,850.0
209,0.0,0.0,144.8317883925684,220.0,346.9664888158594,694.2668942015393
210,0.0,0.0,129.9511009540791,220.0,283.4594005307881,554.53452758425
211,0.0,0.0,158.1464449329844,220.0,220.16234493298444,384.48458679609473
212,0.0,0.0,152.75916017261676,220.0,125.76926017261678,220.22742532016275
213,0.0,0.0,125.76150554775137,220.0,119.7032055477514,85.0
214,153.17432329643304,59.578423296433016,0.0,220.0,0.0,141.00371789864704
215,166.12827748398132,38.492877483981374,0.0,220.0,0.0,177.18702273358952
216,169.17142810218462,53.39582852547568,0.0,220.0,0.0,227.37910154753666
217,177.55763807181228,27.52259133735679,0.0,220.0,53.14854715774648,253.25033740465204
