series,layer,family,model,mape_mean,mape_std,rmse_mean,rmse_std,cov_mean,cov_std,width_mean,pinball_mean,n_folds,gate
RegionC|AITraining,task,深度,deep_lstm,77.49431002651798,4.8025487870704024,5.904215010561425,0.2035889185591081,0.8806122448979592,0.011031504240020218,14.827359130541305,4.299264280872197,5,拒绝:cov增益=-0.022(<基线std=0.013) 或宽度失控(15>17) 或pinball恶化(-1.8%<-2%) pinball降幅=-1.8%
RegionC|AITraining,task,深度,deep_tcn,76.91333029465991,4.621794230066768,5.906735978469683,0.2089887768261867,0.8693877551020408,0.018867206211327103,14.827359130541305,4.305005241629477,5,拒绝:cov增益=-0.033(<基线std=0.013) 或宽度失控(15>17) 或pinball恶化(-1.9%<-2%) pinball降幅=-1.9%
RegionC|AITraining,task,基础模型,tabpfn,77.70137818365579,4.3551539705551905,5.890303174277013,0.19617044349485616,0.763265306122449,0.038746968550391954,15.666809272766113,4.2578862658155625,5,拒绝:cov增益=-0.139(<基线std=0.013) 或宽度失控(16>17) 或pinball恶化(-0.8%<-2%) pinball降幅=-0.8%
RegionD|RealTimeInference,task,统计基线,stat_hist,85.47301163257309,3.454241228492902,124.77666931511207,3.3591593230616823,0.8714285714285713,0.04955156044825572,330.12,91.84419387755102,5,通过:统计基线(门)
RegionD|RealTimeInference,task,树类,lgbm_point,93.99446375736503,14.439705443758186,135.84623664853683,6.57689505243435,,,,,5,拒绝:点模型无分位数（任务侧裁决=覆盖率/pinball）
RegionD|RealTimeInference,task,树类,xgboost_point,92.74406107984038,14.96917639751469,134.38789763945832,6.614886160073618,,,,,5,拒绝:点模型无分位数（任务侧裁决=覆盖率/pinball）
RegionD|RealTimeInference,task,树类,qrf_quantile,86.8017959443815,6.377734049396939,126.15153983407102,3.252719945488626,0.8545918367346939,0.0341303269394379,325.85102040816327,92.35066326530612,5,拒绝:cov增益=-0.017(<基线std=0.050) 或宽度失控(326>380) 或pinball恶化(-0.6%<-2%) pinball降幅=-0.6%
RegionD|RealTimeInference,task,树类,lgbm_quantile,82.1604831365483,9.143420100894849,131.17824079971626,3.978119562724862,0.6729591836734693,0.05324854103196152,262.7398232887857,97.94023946785069,5,拒绝:cov增益=-0.198(<基线std=0.050) 或宽度失控(263>380) 或pinball恶化(-6.6%<-2%) pinball降幅=-6.6%
RegionD|RealTimeInference,task,树类,gbm_quantile,78.61958546674418,6.979464473840343,129.89658932367786,4.4444851646219234,0.8122448979591835,0.07408068392038814,314.4339405938333,94.62077417144086,5,拒绝:cov增益=-0.059(<基线std=0.050) 或宽度失控(314>380) 或pinball恶化(-3.0%<-2%) pinball降幅=-3.0%
RegionD|RealTimeInference,task,深度,deep_lstm,85.5432940462625,2.7720216037338656,124.71511898369883,3.3733426738320182,0.7928571428571429,0.023338700023434054,323.7021730219391,92.39181923307804,5,拒绝:cov增益=-0.079(<基线std=0.050) 或宽度失控(324>380) 或pinball恶化(-0.6%<-2%) pinball降幅=-0.6%
RegionD|RealTimeInference,task,深度,deep_tcn,84.19077512574975,2.21685612901672,124.60846760515642,3.4710403986978564,0.8107142857142857,0.03253926279881295,323.7021730219391,92.17177545112459,5,拒绝:cov增益=-0.061(<基线std=0.050) 或宽度失控(324>380) 或pinball恶化(-0.4%<-2%) pinball降幅=-0.4%
RegionD|RealTimeInference,task,基础模型,tabpfn,90.4813565461096,7.024034418215725,126.05970153533796,2.8228740180899314,0.8091836734693878,0.023058176609136057,354.55604248046876,93.46671183819674,5,拒绝:cov增益=-0.062(<基线std=0.050) 或宽度失控(355>380) 或pinball恶化(-1.8%<-2%) pinball降幅=-1.8%
RegionD|BatchInference,task,统计基线,stat_hist,61.85226495923392,3.3090468023429085,17.13762566783948,0.41417643616696526,0.9081632653061223,0.005982673163040089,43.2,12.216683673469387,5,通过:统计基线(门)
RegionD|BatchInference,task,树类,lgbm_point,73.39493981265773,8.837607212895751,18.573774354217882,0.6417318921199576,,,,,5,拒绝:点模型无分位数（任务侧裁决=覆盖率/pinball）
RegionD|BatchInference,task,树类,xgboost_point,72.57270191681296,9.056822449304578,18.526092167483803,1.2349411141317472,,,,,5,拒绝:点模型无分位数（任务侧裁决=覆盖率/pinball）
RegionD|BatchInference,task,树类,qrf_quantile,64.16380073558386,3.4937232096505797,17.390659296245822,0.38164656497267646,0.9066326530612244,0.013450435027004137,43.213265306122445,12.321071428571429,5,拒绝:cov增益=-0.002(<基线std=0.006) 或宽度失控(43>50) 或pinball恶化(-0.9%<-2%) pinball降幅=-0.9%
RegionD|BatchInference,task,树类,lgbm_quantile,62.849644382367444,3.660338113454536,17.855183196545614,0.5175060214178265,0.7857142857142857,0.09412885065048515,38.69780490179648,12.890400058509627,5,拒绝:cov增益=-0.122(<基线std=0.006) 或宽度失控(39>50) 或pinball恶化(-5.5%<-2%) pinball降幅=-5.5%
RegionD|BatchInference,task,树类,gbm_quantile,61.43524286920153,3.52740261245913,17.57334961131174,0.4585192093311445,0.8948979591836735,0.018606716866133115,42.76224117602807,12.550967519759645,5,拒绝:cov增益=-0.013(<基线std=0.006) 或宽度失控(43>50) 或pinball恶化(-2.7%<-2%) pinball降幅=-2.7%
RegionD|BatchInference,task,深度,deep_lstm,61.720088587962564,3.1135957601673114,17.135044439949468,0.41819187167117294,0.8948979591836735,0.010424906500868632,45.70540051663289,12.659551371431693,5,拒绝:cov增益=-0.013(<基线std=0.006) 或宽度失控(46>50) 或pinball恶化(-3.6%<-2%) pinball降幅=-3.6%
RegionD|BatchInference,task,深度,deep_tcn,61.0665154805828,2.7369613742319023,17.12446649438109,0.4277643783849336,0.8948979591836735,0.011031504240020211,45.70540051663288,12.665936823427973,5,拒绝:cov增益=-0.013(<基线std=0.006) 或宽度失控(46>50) 或pinball恶化(-3.7%<-2%) pinball降幅=-3.7%
